choice_response.corr,s_adjust.thisIndex,xResolution,SJ_trials_skip.thisIndex,SJ_trials_after.thisN,cont_0.keys,cont_2.keys,s_adjust.thisN,cont_3.keys,participant,SJ_trials_after.thisIndex,cond,__datetime,SJ_trials_after.ran,choice_response.rt,trials.ran,response_distortion.corr,group,cont_5.rt,key_resp.rt,entity2,psychopyVersion,attribute1,choice_response.keys,cont_6.rt,SJ_trials_before.thisN,imagePath2,exit.rt,SJ_trials_before.thisIndex,key_resp.keys,SJ_trials_between.thisTrialN,SJ_trials_after.thisRepN,s_adjust.ran,training.thisIndex,s_adjust.thisRepN,cont_2.rt,SJ_trials_between.thisN,trials.thisN,SJ_trials_before.thisRepN,__participant,corrAns_synchronicity,training.thisRepN,SJ_trials_before.ran,target_loc,trials.thisTrialN,cont_4.rt,response_sync.rt,videoPath,cont_5.keys,SJ_trials_skip.thisTrialN,globalClockTime,cont_3.rt,response_distortion.keys,SJ_trials_between.thisIndex,id,cont_7.rt,block_counter_choice,SJ_trials_skip.thisN,cont_0.rt,expName,response_sync.keys,echo,trials.thisIndex,date,corrAns_distortion,show_attribute,cont_6.keys,entity1,corrAns_choice,SJ_trials_between.ran,SJ_trials_between.thisRepN,SJ_trials_skip.ran,cont_4.keys,trial_counter_choice,verb,trials.thisRepN,researcher,training.thisN,latency,SJ_trials_after.thisTrialN,training.thisTrialN,cont_7.keys,OS,cont_1.keys,frameRate,yResolution,cont_1.rt,imagePos,s_adjust.thisTrialN,response_sync.corr,item,block_counter_sj,attribute2,browser,trial_counter_sj,imagePath,SJ_trials_skip.thisRepN,__session,corrAns,sentence,response_distortion.rt,__experimentName,fill_attribute,trial_counter_training,exit.keys,training.ran,SJ_trials_before.thisTrialN,Name_optional
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,2.050999999999931,1,,1,,,tourist,2021.1.2,fies,right,,,images/koch.png,,,,,,,,,,,93,,22,,,,0,93,,,choice_videos/0_005.mp4,,,1117.843,,,,test,,0,,,av_experiment,,0,93,2021-04-09_20h45.51.373,,,,koch,,,,,,94,ersticht,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,2,,arm,Firefox,,images/tourist.png,,SESSION,left,Der fiese Koch ersticht den armen Touristen.,,av_experiment,nett,98,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,1.8049999999998363,1,,1,,,maler,2021.1.2,brav,right,,,images/kasper.png,,,,,,,,,,,94,,22,,,,0,94,,,choice_videos/0_039.mp4,,,1124.913,,,,test,,0,,,av_experiment,,0,94,2021-04-09_20h45.51.373,,,,kasper,,,,,,95,weckt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,66,,blind,Firefox,,images/maler.png,,SESSION,left,Der brave Kasper weckt den blinden Maler.,,av_experiment,nett,99,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,3.0720000000001164,1,,1,,,maulwurf,2021.1.2,krank,left,,,images/hase.png,,,,,,,,,,,95,,22,,,,1,95,,,choice_videos/1_060.mp4,,,1131.731,,,,test,,0,,,av_experiment,,0,95,2021-04-09_20h45.51.373,,,,hase,,,,,,96,küsst,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,107,,scheu,Firefox,,images/maulwurf.png,,SESSION,right,Den kranken Hasen küsst der scheue Maulwurf.,,av_experiment,nett,100,,,,
﻿0,,1366,,,,,,,22,,3,2021-04-09_20h45.51.373,,3.6369999999999436,1,,1,,3.2200000000000273,postbote,2021.1.2,böse,left,,,images/gärtner.png,,,return,,,,,,,,96,,22,,,,1,96,,,choice_videos/3_006.mp4,,,1139.816,,,,test,,0,,,av_experiment,,10,96,2021-04-09_20h45.51.373,,,,gärtner,,,,,,97,erwürgt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,9,,dreist,Firefox,,images/postbote.png,,SESSION,right,Der böse Gärtner erwürgt den dreisten Postboten.,,av_experiment,schwarz,101,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,2.2180000000000746,1,,1,,,maulwurf,2021.1.2,krank,right,,,images/hase.png,,,,,,,,,,,97,,22,,,,0,97,,,choice_videos/0_060.mp4,,,1151.7050000000002,,,,test,,0,,,av_experiment,,0,97,2021-04-09_20h45.51.373,,,,hase,,,,,,98,küsst,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,106,,scheu,Firefox,,images/maulwurf.png,,SESSION,left,Den kranken Hasen küsst der scheue Maulwurf.,,av_experiment,gut,102,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,2.6849999999999454,1,,1,,,koch,2021.1.2,arm,right,,,images/tourist.png,,,,,,,,,,,98,,22,,,,0,98,,,choice_videos/1_047.mp4,,,1158.957,,,,test,,0,,,av_experiment,,0,98,2021-04-09_20h45.51.373,,,,tourist,,,,,,99,ersticht,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,82,,fies,Firefox,,images/koch.png,,SESSION,left,Den armen Touristen ersticht der fiese Koch.,,av_experiment,groß,103,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,3.5519999999999072,1,,1,,,räuber,2021.1.2,brav,left,,,images/soldat.png,,,,,,,,,,,99,,22,,,,1,99,,,choice_videos/4_064.mp4,,,1166.66,,,,test,,0,,,av_experiment,,400,99,2021-04-09_20h45.51.373,,,,soldat,,,,,,100,schlägt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,115,,böse,Firefox,,images/räuber.png,,SESSION,right,Den braven Soldaten schlägt der böse Räuber.,,av_experiment,wach,104,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,3.8869999999999436,1,,1,,,mann,2021.1.2,dick,left,,,images/nikolaus.png,,,,,,,,,,,100,,22,,,,1,100,,,choice_videos/1_066.mp4,,,1175.229,,,,test,,0,,,av_experiment,,0,100,2021-04-09_20h45.51.373,,,,nikolaus,,,,,,101,streichelt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,117,,alt,Firefox,,images/mann.png,,SESSION,right,Den dicken Nikolaus streichelt der alte Mann.,,av_experiment,stark,105,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,1.9849999999999,1,,1,,,räuber,2021.1.2,streng,right,,,images/zauberer.png,,,,,,,,,,,101,,22,,,,0,101,,,choice_videos/4_056.mp4,,,1184.132,,,,test,,0,,,av_experiment,,400,101,2021-04-09_20h45.51.373,,,,zauberer,,,,,,102,jagt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,100,,böse,Firefox,,images/räuber.png,,SESSION,left,Den strengen Zauberer jagt der böse Räuber.,,av_experiment,arm,106,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,4.104000000000042,1,,1,,,pilot,2021.1.2,dünn,right,,,images/arzt.png,,,,,,,,,,,102,,22,,,,0,102,,,choice_videos/0_073.mp4,,,1191.135,,,,test,,0,,,av_experiment,,0,102,2021-04-09_20h45.51.373,,,,arzt,,,,,,103,umarmt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,126,,treu,Firefox,,images/pilot.png,,SESSION,left,Den dünnen Arzt umarmt der treue Pilot.,,av_experiment,brav,107,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,3.6010000000001128,1,,1,,,postbote,2021.1.2,böse,right,,,images/gärtner.png,,,,,,,,,,,103,,22,,,,0,103,,,choice_videos/2_006.mp4,,,1200.271,,,,test,,0,,,av_experiment,,0,103,2021-04-09_20h45.51.373,,,,gärtner,,,,,,104,erwürgt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,8,,dreist,Firefox,,images/postbote.png,,SESSION,left,Der böse Gärtner erwürgt den dreisten Postboten.,,av_experiment,alt,108,,,,
﻿1,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,3.606999999999971,1,,1,,,kobold,2021.1.2,rüde,up,,,images/cowboy.png,,,,,,,,,,,104,,22,,,,2,104,,,choice_videos/4_016.mp4,,,1208.891,,,,test,,0,,,av_experiment,,400,104,2021-04-09_20h45.51.373,,,,cowboy,,,,,,105,jagt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,145,,frech,Firefox,,images/kobold.png,,SESSION,up,Der rüde Cowboy jagt den frechen Kobold.,,av_experiment,blind,109,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,2.435999999999922,1,,1,,,metzger,2021.1.2,gut,right,,,images/lehrer.png,,,,,,,,,,,105,,22,,,,0,105,,,choice_videos/1_042.mp4,,,1217.51,,,,test,,0,,,av_experiment,,0,105,2021-04-09_20h45.51.373,,,,lehrer,,,,,,106,beschattet,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,72,,alt,Firefox,,images/metzger.png,,SESSION,left,Den guten Lehrer beschattet der alte Metzger.,,av_experiment,böse,110,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,2.4010000000000673,1,,1,,,zauberer,2021.1.2,blind,right,,,images/kasper.png,,,,,,,,,,,106,,22,,,,0,106,,,choice_videos/4_051.mp4,,,1224.962,,,,test,,0,,,av_experiment,,400,106,2021-04-09_20h45.51.373,,,,kasper,,,,,,107,fesselt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,90,,groß,Firefox,,images/zauberer.png,,SESSION,left,Den blinden Kasper fesselt der große Zauberer.,,av_experiment,alt,111,,,,
﻿1,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,3.13799999999992,1,,1,,,kobold,2021.1.2,rüde,up,,,images/cowboy.png,,,,,,,,,,,107,,22,,,,2,107,,,choice_videos/0_016.mp4,,,1232.381,,,,test,,0,,,av_experiment,,0,107,2021-04-09_20h45.51.373,,,,cowboy,,,,,,108,jagt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,146,,frech,Firefox,,images/kobold.png,,SESSION,up,Der rüde Cowboy jagt den frechen Kobold.,,av_experiment,müde,112,,,,
﻿0,,1366,,,,,,,22,,3,2021-04-09_20h45.51.373,,2.066000000000031,1,,1,,,soldat,2021.1.2,blind,right,,,images/jäger.png,,,,,,,,,,,108,,22,,,,0,108,,,choice_videos/3_043.mp4,,,1240.534,,,,test,,0,,,av_experiment,,10,108,2021-04-09_20h45.51.373,,,,jäger,,,,,,109,erschießt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,74,,brav,Firefox,,images/soldat.png,,SESSION,left,Den blinden Jäger erschießt der brave Soldat.,,av_experiment,blind,113,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,2.2870000000000346,1,,1,,,panda,2021.1.2,klein,right,,,images/koala.png,,,,,,,,,,,109,,22,,,,0,109,,,choice_videos/2_061.mp4,,,1247.6370000000002,,,,test,,0,,,av_experiment,,0,109,2021-04-09_20h45.51.373,,,,koala,,,,,,110,malt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,108,,dick,Firefox,,images/panda.png,,SESSION,left,Den kleinen Koala malt der dicke Panda.,,av_experiment,frech,114,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,1.4700000000000273,1,,1,,,mann,2021.1.2,dick,right,,,images/nikolaus.png,,,,,,,,,,,110,,22,,,,0,110,,,choice_videos/4_030.mp4,,,1254.939,,,,test,,0,,,av_experiment,,400,110,2021-04-09_20h45.51.373,,,,nikolaus,,,,,,111,streichelt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,50,,alt,Firefox,,images/mann.png,,SESSION,left,Der dicke Nikolaus streichelt den alten Mann.,,av_experiment,stark,115,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,3.3170000000000073,1,,1,,,tourist,2021.1.2,flink,left,,,images/maler.png,,,,,,,,,,,111,,22,,,,1,111,,,choice_videos/0_036.mp4,,,1261.424,,,,test,,0,,,av_experiment,,0,111,2021-04-09_20h45.51.373,,,,maler,,,,,,112,verfolgt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,61,,blass,Firefox,,images/tourist.png,,SESSION,right,Der flinke Maler verfolgt den blassen Touristen.,,av_experiment,groß,116,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,1.8199999999999363,1,,1,,3.061999999999898,cowboy,2021.1.2,schön,right,,,images/radfahrer.png,,,return,,,,,,,,112,,22,,,,0,112,,,choice_videos/0_017.mp4,,,1269.7620000000002,,,,test,,0,,,av_experiment,,0,112,2021-04-09_20h45.51.373,,,,radfahrer,,,,,,113,jagt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,26,,blass,Firefox,,images/cowboy.png,,SESSION,left,Der schöne Radfahrer jagt den blassen Cowboy.,,av_experiment,schwer,117,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,3.33400000000006,1,,1,,,frisör,2021.1.2,still,left,,,images/postbote.png,,,,,,,,,,,113,,22,,,,1,113,,,choice_videos/0_013.mp4,,,1279.7160000000001,,,,test,,0,,,av_experiment,,0,113,2021-04-09_20h45.51.373,,,,postbote,,,,,,114,grüßt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,21,,dick,Firefox,,images/frisör.png,,SESSION,right,Der stille Postbote grüßt den dicken Frisör.,,av_experiment,dick,118,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,2.5839999999998327,1,,1,,,pinguin,2021.1.2,nass,left,,,images/frosch.png,,,,,,,,,,,114,,22,,,,1,114,,,choice_videos/0_069.mp4,,,1288.084,,,,test,,0,,,av_experiment,,0,114,2021-04-09_20h45.51.373,,,,frosch,,,,,,115,tritt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,121,,arm,Firefox,,images/pinguin.png,,SESSION,right,Den nassen Frosch tritt der arme Pinguin.,,av_experiment,fies,119,,,,
﻿0,,1366,,,,,,,22,,3,2021-04-09_20h45.51.373,,3.303000000000111,1,,1,,,roboter,2021.1.2,faul,left,,,images/drache.png,,,,,,,,,,,115,,22,,,,1,115,,,choice_videos/3_040.mp4,,,1295.6870000000001,,,,test,,0,,,av_experiment,,10,115,2021-04-09_20h45.51.373,,,,drache,,,,,,116,berührt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,69,,klug,Firefox,,images/roboter.png,,SESSION,right,Den faulen Drachen berührt der kluge Roboter.,,av_experiment,groß,120,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,1.9510000000000218,1,,1,,,tiger,2021.1.2,wach,right,,,images/löwe.png,,,,,,,,,,,116,,22,,,,0,116,,,choice_videos/0_034.mp4,,,1304.006,,,,test,,0,,,av_experiment,,0,116,2021-04-09_20h45.51.373,,,,löwe,,,,,,117,tritt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,56,,müde,Firefox,,images/tiger.png,,SESSION,left,Der wache Löwe tritt den müden Tiger.,,av_experiment,arm,121,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,3.1980000000000928,1,,1,,,wikinger,2021.1.2,stark,right,,,images/koch.png,,,,,,,,,,,117,,22,,,,0,117,,,choice_videos/2_029.mp4,,,1310.9750000000001,,,,test,,0,,,av_experiment,,0,117,2021-04-09_20h45.51.373,,,,koch,,,,,,118,schubst,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,48,,blind,Firefox,,images/wikinger.png,,SESSION,left,Der starke Koch schubst den blinden Wikinger.,,av_experiment,alt,122,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,1.9139999999999873,1,,1,,,tourist,2021.1.2,müde,right,,,images/ritter.png,,,,,,,,,,,118,,22,,,,0,118,,,choice_videos/1_014.mp4,,,1319.194,,,,test,,0,,,av_experiment,,0,118,2021-04-09_20h45.51.373,,,,ritter,,,,,,119,interviewt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,22,,laut,Firefox,,images/tourist.png,,SESSION,left,Der müde Ritter interviewt den lauten Touristen.,,av_experiment,grau,123,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,3.3019999999999072,1,,1,,,elch,2021.1.2,schnell,left,,,images/elefant.png,,,,,,,,,,,119,,22,,,,1,119,,,choice_videos/2_076.mp4,,,1326.113,,,,test,,0,,,av_experiment,,0,119,2021-04-09_20h45.51.373,,,,elefant,,,,,,120,verfolgt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,133,,lahm,Firefox,,images/elch.png,,SESSION,right,Den schnellen Elefanten verfolgt der lahme Elch.,,av_experiment,müde,124,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,3.2349999999999,1,,1,,,maler,2021.1.2,brav,left,,,images/kasper.png,,,,,,,,,,,120,,22,,,,1,120,,,choice_videos/1_039.mp4,,,1334.433,,,,test,,0,,,av_experiment,,0,120,2021-04-09_20h45.51.373,,,,kasper,,,,,,121,weckt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,67,,blind,Firefox,,images/maler.png,,SESSION,right,Der brave Kasper weckt den blinden Maler.,,av_experiment,taub,125,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,3.7380000000000564,1,,1,,,zauberer,2021.1.2,frech,left,,,images/kobold.png,,,,,,,,,,,121,,22,,,,2,121,,,choice_videos/2_068.mp4,,,1342.6850000000002,,,,test,,0,,,av_experiment,,0,121,2021-04-09_20h45.51.373,,,,kobold,,,,,,122,tadelt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,158,,böse,Firefox,,images/zauberer.png,,SESSION,up,Den frechen Kobold tadelt der böse Zauberer.,,av_experiment,böse,126,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,1.7700000000002092,1,,1,,,elch,2021.1.2,schnell,right,,,images/elefant.png,,,,,,,,,,,122,,22,,,,0,122,,,choice_videos/1_076.mp4,,,1351.439,,,,test,,0,,,av_experiment,,0,122,2021-04-09_20h45.51.373,,,,elefant,,,,,,123,verfolgt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,132,,lahm,Firefox,,images/elch.png,,SESSION,left,Den schnellen Elefanten verfolgt der lahme Elch.,,av_experiment,frech,127,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,3.1700000000000728,1,,1,,,soldat,2021.1.2,blind,left,,,images/jäger.png,,,,,,,,,,,123,,22,,,,1,123,,,choice_videos/4_043.mp4,,,1358.2240000000002,,,,test,,0,,,av_experiment,,400,123,2021-04-09_20h45.51.373,,,,jäger,,,,,,124,erschießt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,75,,brav,Firefox,,images/soldat.png,,SESSION,right,Den blinden Jäger erschießt der brave Soldat.,,av_experiment,faul,128,,,,
﻿1,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,3.7000000000000455,1,,1,,,zauberer,2021.1.2,frech,up,,,images/kobold.png,,,,,,,,,,,124,,22,,,,2,124,,,choice_videos/1_068.mp4,,,1366.411,,,,test,,0,,,av_experiment,,0,124,2021-04-09_20h45.51.373,,,,kobold,,,,,,125,tadelt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,157,,böse,Firefox,,images/zauberer.png,,SESSION,up,Den frechen Kobold tadelt der böse Zauberer.,,av_experiment,fies,129,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,3.272000000000162,1,,1,,,bär,2021.1.2,still,left,,,images/roboter.png,,,,,,,,,,,125,,22,,,,1,125,,,choice_videos/4_077.mp4,,,1375.13,,,,test,,0,,,av_experiment,,400,125,2021-04-09_20h45.51.373,,,,roboter,,,,,,126,weckt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,135,,groß,Firefox,,images/bär.png,,SESSION,right,Den stillen Roboter weckt der große Bär.,,av_experiment,dick,130,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,2.40300000000002,1,,1,,,tiger,2021.1.2,bunt,right,,,images/papagei.png,,,,,,,,,,,126,,22,,,,0,126,,,choice_videos/2_024.mp4,,,1383.4170000000001,,,,test,,0,,,av_experiment,,0,126,2021-04-09_20h45.51.373,,,,papagei,,,,,,127,malt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,38,,wild,Firefox,,images/tiger.png,,SESSION,left,Der bunte Papagei malt den wilden Tiger.,,av_experiment,schwer,131,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,1.5339999999998781,1,,1,,,soldat,2021.1.2,fies,right,,,images/pirat.png,,,,,,,,,,,127,,22,,,,0,127,,,choice_videos/1_003.mp4,,,1390.835,,,,test,,0,,,av_experiment,,0,127,2021-04-09_20h45.51.373,,,,pirat,,,,,,128,erschießt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,3,,brav,Firefox,,images/soldat.png,,SESSION,left,Der fiese Pirat erschießt den braven Soldaten.,,av_experiment,wild,132,,,,
﻿1,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,3.484000000000151,1,,1,,6.451000000000022,vater,2021.1.2,schlau,up,,,images/kasper.png,,,return,,,,,,,,128,,22,,,,2,128,,,choice_videos/4_001.mp4,,,1397.3890000000001,,,,test,,0,,,av_experiment,,400,128,2021-04-09_20h45.51.373,,,,kasper,,,,,,129,beschattet,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,140,,faul,Firefox,,images/vater.png,,SESSION,up,Der schlaue Kasper beschattet den faulen Vater.,,av_experiment,still,133,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,2.1159999999999854,1,,1,,,gärtner,2021.1.2,nett,right,,,images/maler.png,,,,,,,,,,,129,,22,,,,0,129,,,choice_videos/1_037.mp4,,,1412.3580000000002,,,,test,,0,,,av_experiment,,0,129,2021-04-09_20h45.51.373,,,,maler,,,,,,130,weckt,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,62,,müde,Firefox,,images/gärtner.png,,SESSION,left,Der nette Maler weckt den müden Gärtner.,,av_experiment,stolz,134,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,2.5009999999999764,1,,1,,,roboter,2021.1.2,faul,right,,,images/drache.png,,,,,,,,,,,130,,22,,,,0,130,,,choice_videos/2_040.mp4,,,1419.4940000000001,,,,test,,0,,,av_experiment,,0,130,2021-04-09_20h45.51.373,,,,drache,,,,,,131,berührt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,68,,klug,Firefox,,images/roboter.png,,SESSION,left,Den faulen Drachen berührt der kluge Roboter.,,av_experiment,dick,135,,,,
﻿0,,1366,,,,,,,22,,4,2021-04-09_20h45.51.373,,2.3010000000001583,1,,1,,,tourist,2021.1.2,flink,right,,,images/maler.png,,,,,,,,,,,131,,22,,,,0,131,,,choice_videos/4_036.mp4,,,1427.0140000000001,,,,test,,0,,,av_experiment,,400,131,2021-04-09_20h45.51.373,,,,maler,,,,,,132,verfolgt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,60,,blass,Firefox,,images/tourist.png,,SESSION,left,Der flinke Maler verfolgt den blassen Touristen.,,av_experiment,gut,136,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,2.056999999999789,1,,1,,,junge,2021.1.2,nett,right,,,images/lehrer.png,,,,,,,,,,,132,,22,,,,0,132,,,choice_videos/2_035.mp4,,,1434.334,,,,test,,0,,,av_experiment,,0,132,2021-04-09_20h45.51.373,,,,lehrer,,,,,,133,tröstet,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,58,,arm,Firefox,,images/junge.png,,SESSION,left,Der nette Lehrer tröstet den armen Jungen.,,av_experiment,streng,137,,,,
﻿0,,1366,,,,,,,22,,1,2021-04-09_20h45.51.373,,2.1510000000000673,1,,1,,,prinz,2021.1.2,alt,right,,,images/könig.png,,,,,,,,,,,133,,22,,,,0,133,,,choice_videos/1_070.mp4,,,1441.403,,,,test,,0,,,av_experiment,,0,133,2021-04-09_20h45.51.373,,,,könig,,,,,,134,tröstet,0,aron,,10,,,,Win32,,60.02400960388138,768,,,,,122,,jung,Firefox,,images/prinz.png,,SESSION,left,Den alten König tröstet der junge Prinz.,,av_experiment,nass,138,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,1.9230000000000018,1,,1,,,polizist,2021.1.2,böse,right,,,images/jäger.png,,,,,,,,,,,134,,22,,,,0,134,,,choice_videos/0_044.mp4,,,1448.5720000000001,,,,test,,0,,,av_experiment,,0,134,2021-04-09_20h45.51.373,,,,jäger,,,,,,135,erschießt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,76,,brav,Firefox,,images/polizist.png,,SESSION,left,Den bösen Jäger erschießt der brave Polizist.,,av_experiment,fies,139,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,1.8679999999999382,1,,1,,,drache,2021.1.2,groß,right,,,images/büffel.png,,,,,,,,,,,135,,22,,,,0,135,,,choice_videos/0_023.mp4,,,1455.507,,,,test,,0,,,av_experiment,,0,135,2021-04-09_20h45.51.373,,,,büffel,,,,,,136,malt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,36,,gut,Firefox,,images/drache.png,,SESSION,left,Der große Büffel malt den guten Drachen.,,av_experiment,müde,140,,,,
﻿0,,1366,,,,,,,22,,3,2021-04-09_20h45.51.373,,1.9220000000000255,1,,1,,,frosch,2021.1.2,arm,right,,,images/pinguin.png,,,,,,,,,,,136,,22,,,,0,136,,,choice_videos/3_033.mp4,,,1462.393,,,,test,,0,,,av_experiment,,10,136,2021-04-09_20h45.51.373,,,,pinguin,,,,,,137,tritt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,54,,nass,Firefox,,images/frosch.png,,SESSION,left,Der arme Pinguin tritt den nassen Frosch.,,av_experiment,fies,141,,,,
﻿0,,1366,,,,,,,22,,2,2021-04-09_20h45.51.373,,2.451000000000022,1,,1,,,soldat,2021.1.2,fies,right,,,images/pirat.png,,,,,,,,,,,137,,22,,,,0,137,,,choice_videos/2_045.mp4,,,1469.344,,,,test,,0,,,av_experiment,,0,137,2021-04-09_20h45.51.373,,,,pirat,,,,,,138,erschießt,0,aron,,400,,,,Win32,,60.02400960388138,768,,,,,78,,brav,Firefox,,images/soldat.png,,SESSION,left,Den fiesen Piraten erschießt der brave Soldat.,,av_experiment,frech,142,,,,
﻿0,,1366,,,,,,,22,,0,2021-04-09_20h45.51.373,,3.1520000000000437,1,,1,,,mann,2021.1.2,dick,left,,,images/nikolaus.png,,,,,,,,,,,138,,22,,,,1,138,,,choice_videos/0_030.mp4,,,1476.814,,,,test,,0,,,av_experiment,,0,138,2021-04-09_20h45.51.373,,,,nikolaus,,,,,,139,streichelt,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,51,,alt,Firefox,,images/mann.png,,SESSION,right,Der dicke Nikolaus streichelt den alten Mann.,,av_experiment,flink,143,,,,
﻿0,,1366,,,,,,,22,,3,2021-04-09_20h45.51.373,,1.98700000000008,1,,1,,,soldat,2021.1.2,nett,right,,,images/papst.png,,,,,,,,,,,139,,22,,,,0,139,,,choice_videos/3_059.mp4,,,1484.9840000000002,,,,test,,0,,,av_experiment,,10,139,2021-04-09_20h45.51.373,,,,papst,,,,,,140,küsst,0,aron,,0,,,,Win32,,60.02400960388138,768,,,,,104,,gut,Firefox,,images/soldat.png,,SESSION,left,Den netten Papst küsst der gute Soldat.,,av_experiment,böse,144,,,,
